2015-07-02-19 32 03.705	-1.1925354 1.9994049 9.443085
2015-07-02-19 32 03.710	-1.2770386 1.9970245 9.435944
2015-07-02-19 32 03.715	-1.4222412 1.8946686 9.690643
2015-07-02-19 32 03.720	-1.574585 1.8054047 10.050079
2015-07-02-19 32 03.725	-1.7578735 1.7328033 10.554718
2015-07-02-19 32 03.731	-1.8721313 1.6625824 10.939148
2015-07-02-19 32 03.737	-1.9233093 1.5578461 11.97937
2015-07-02-19 32 03.740	-1.9233093 1.5578461 11.97937
2015-07-02-19 32 03.746	-1.9399719 1.4269257 12.470917
2015-07-02-19 32 03.751	-1.7769165 1.3079071 13.046967
2015-07-02-19 32 03.755	-1.4293823 1.1638947 13.562317
2015-07-02-19 32 03.761	-1.1163635 1.2543488 13.921753
2015-07-02-19 32 03.775	-0.77716064 1.3233795 14.233582
2015-07-02-19 32 03.777	-0.64505005 1.3079071 14.466858
2015-07-02-19 32 03.778	-0.8128662 1.0627289 14.47876
2015-07-02-19 32 03.781	-0.94140625 0.7794647 14.526367
2015-07-02-19 32 03.786	-1.02948 0.8318329 14.489471
2015-07-02-19 32 03.793	-1.02948 0.8318329 14.489471
2015-07-02-19 32 03.798	-1.1401672 0.87467957 14.253815
2015-07-02-19 32 03.801	-1.2639465 0.9365692 14.012207
2015-07-02-19 32 03.806	-1.2675171 0.91752625 13.589691
2015-07-02-19 32 03.811	-1.0449524 0.9127655 13.306427
2015-07-02-19 32 03.816	-0.84381104 0.8246918 13.017212
2015-07-02-19 32 03.821	-0.631958 0.85920715 12.801788
2015-07-02-19 32 03.826	-0.46533203 0.7568512 12.781555
2015-07-02-19 32 03.832	-0.41177368 0.7259064 12.87915
2015-07-02-19 32 03.837	-0.4427185 0.69377136 13.125519
2015-07-02-19 32 03.841	-0.46414185 0.7580414 13.32785
2015-07-02-19 32 03.848	-0.59625244 0.83421326 13.598022
2015-07-02-19 32 03.852	-0.766449 0.8794403 13.761078
2015-07-02-19 32 03.856	-0.92355347 1.0032196 13.757507
2015-07-02-19 32 03.862	-1.0985107 1.1389008 13.657532
2015-07-02-19 32 03.867	-1.6126709 1.2234039 12.971985
2015-07-02-19 32 03.872	-1.6126709 1.2234039 12.971985
2015-07-02-19 32 03.876	-1.9840088 1.3055267 12.505432
2015-07-02-19 32 03.882	-2.8564148 1.4590607 11.364044
2015-07-02-19 32 03.889	-3.2384644 1.5780792 10.82251
2015-07-02-19 32 03.893	-3.5907593 1.5745087 10.232178
2015-07-02-19 32 03.897	-3.8109436 1.5899811 9.625183
2015-07-02-19 32 03.902	-3.9513855 1.679245 9.202667
2015-07-02-19 32 03.907	-3.9859009 1.743515 8.863464
2015-07-02-19 32 03.912	-3.7609558 1.6994781 8.780151
2015-07-02-19 32 03.917	-3.396759 1.7137604 8.659943
2015-07-02-19 32 03.922	-3.1004028 1.6233063 8.656372
2015-07-02-19 32 03.927	-2.7457275 1.5352325 8.830139
2015-07-02-19 32 03.933	-2.4458008 1.4721527 8.959869
2015-07-02-19 32 03.937	-2.1601563 1.3436127 9.084839
2015-07-02-19 32 03.942	-1.8471375 1.3947906 9.235992
2015-07-02-19 32 03.947	-1.6638489 1.3531342 9.296692
2015-07-02-19 32 03.953	-1.2687073 1.3769379 9.215759
2015-07-02-19 32 03.957	-1.0175781 1.3924103 9.063416
2015-07-02-19 32 03.962	-0.74264526 1.3757477 8.739685
2015-07-02-19 32 03.967	-0.49032593 1.467392 8.330261
2015-07-02-19 32 03.972	-0.21777344 1.4852448 7.8827515
2015-07-02-19 32 03.977	-0.010681152 1.525711 7.4138184
2015-07-02-19 32 03.982	0.1583252 1.6328278 6.987732
2015-07-02-19 32 03.987	0.2737732 1.7197113 6.5485535
2015-07-02-19 32 03.993	0.3892212 1.8280182 6.0986633
2015-07-02-19 32 03.997	0.47372437 1.826828 5.6749573
2015-07-02-19 32 04.002	0.51538086 1.9398956 5.385742
2015-07-02-19 32 04.008	0.49395752 2.019638 5.038208
2015-07-02-19 32 04.013	0.5260925 2.1243744 4.79422
2015-07-02-19 32 04.018	0.6213074 2.1826935 4.499054
2015-07-02-19 32 04.022	0.75341797 2.2576752 4.384796
2015-07-02-19 32 04.028	0.7415161 2.410019 4.403839
2015-07-02-19 32 04.033	0.67962646 2.4373932 4.505005
2015-07-02-19 32 04.039	0.7117615 2.538559 4.5597534
2015-07-02-19 32 04.043	0.5844116 2.5718842 4.845398
2015-07-02-19 32 04.048	0.5439453 2.5492706 5.031067
2015-07-02-19 32 04.053	0.51538086 2.6183014 5.11557
2015-07-02-19 32 04.058	0.5796509 2.6385345 5.3036194
2015-07-02-19 32 04.063	0.5106201 2.6337738 5.3547974
2015-07-02-19 32 04.068	0.5272827 2.5909271 5.3619385
2015-07-02-19 32 04.073	0.670105 2.5361786 5.507141
2015-07-02-19 32 04.078	0.7593689 2.4909515 5.9201355
2015-07-02-19 32 04.083	0.81173706 2.4909515 6.290283
2015-07-02-19 32 04.089	0.8438721 2.4957123 6.6116333
2015-07-02-19 32 04.093	0.8569641 2.5123749 6.8377686
2015-07-02-19 32 04.098	0.8664856 2.455246 7.1853027
2015-07-02-19 32 04.103	0.8164978 2.3897858 7.4602356
2015-07-02-19 32 04.108	0.7331848 2.3755035 7.7434998
2015-07-02-19 32 04.113	0.6451111 2.4243011 7.988678
2015-07-02-19 32 04.118	0.58917236 2.4481049 8.290985
2015-07-02-19 32 04.123	0.567749 2.519516 8.545685
2015-07-02-19 32 04.128	0.5796509 2.5623627 8.694458
2015-07-02-19 32 04.134	0.57250977 2.5873566 8.803955
2015-07-02-19 32 04.138	0.60821533 2.5599823 8.856323
2015-07-02-19 32 04.143	0.7403259 2.526657 8.746826
2015-07-02-19 32 04.148	0.7331848 2.4516754 8.724213
2015-07-02-19 32 04.154	0.6522522 2.4004974 8.886078
2015-07-02-19 32 04.158	0.50823975 2.35289 9.02652
2015-07-02-19 32 04.163	0.29519653 2.2588654 9.468079
2015-07-02-19 32 04.169	0.008361816 2.2100677 10.18457
2015-07-02-19 32 04.174	-0.15826416 2.0529633 11.002228
2015-07-02-19 32 04.178	-0.1963501 2.0017853 11.781799
2015-07-02-19 32 04.184	-0.19754028 1.923233 12.513763
2015-07-02-19 32 04.191	-0.10232544 1.9303741 13.099335
2015-07-02-19 32 04.195	0.13928223 1.9184723 13.382599
2015-07-02-19 32 04.199	0.5130005 1.8625336 13.498047
2015-07-02-19 32 04.204	0.9057617 1.9303741 13.58374
2015-07-02-19 32 04.209	1.3497009 1.9244232 13.436157
2015-07-02-19 32 04.214	1.8591003 1.8387299 13.021973
2015-07-02-19 32 04.219	2.2649536 1.6756744 12.478058
2015-07-02-19 32 04.224	2.6874695 1.5304718 11.966278
2015-07-02-19 32 04.229	2.9052734 1.499527 11.612793
2015-07-02-19 32 04.235	2.9421692 1.4602509 11.396179
2015-07-02-19 32 04.239	2.7576904 1.5161896 11.286682
2015-07-02-19 32 04.244	2.3911133 1.6423492 11.214081
2015-07-02-19 32 04.249	1.8721924 1.7887421 11.068878
2015-07-02-19 32 04.254	1.3342285 1.9517975 11.154572
2015-07-02-19 32 04.259	0.93551636 2.0017853 11.458069
2015-07-02-19 32 04.264	0.618927 1.9648895 11.841309
2015-07-02-19 32 04.269	0.41778564 1.8803864 12.295959
2015-07-02-19 32 04.275	0.60821533 1.7363739 12.867249
2015-07-02-19 32 04.279	0.7760315 1.5423737 13.444489
2015-07-02-19 32 04.284	1.0378723 1.300766 14.013397
2015-07-02-19 32 04.290	1.1902161 1.13414 14.346649
2015-07-02-19 32 04.295	1.3508911 0.98179626 14.725128
2015-07-02-19 32 04.299	1.375885 0.81874084 15.348785
2015-07-02-19 32 04.304	1.27948 0.6330719 15.920074
2015-07-02-19 32 04.310	1.3473206 0.5033417 16.485413
2015-07-02-19 32 04.315	1.2890015 0.4438324 16.950775
2015-07-02-19 32 04.319	1.2366333 0.3605194 17.142395
2015-07-02-19 32 04.324	1.2080688 0.5283356 16.825806
2015-07-02-19 32 04.330	1.0640564 0.62950134 16.21167
2015-07-02-19 32 04.335	0.9236145 0.70448303 15.294037
2015-07-02-19 32 04.341	0.8272095 0.9234772 14.219299
2015-07-02-19 32 04.345	0.6355896 1.0079803 13.054108
2015-07-02-19 32 04.350	0.35351563 1.0960541 11.98056
2015-07-02-19 32 04.355	0.09762573 1.2115021 10.948669
2015-07-02-19 32 04.360	-0.22491455 1.351944 9.962006
2015-07-02-19 32 04.365	-0.5438843 1.550705 9.032471
2015-07-02-19 32 04.370	-0.7236023 1.724472 8.342163
2015-07-02-19 32 04.375	-0.81643677 1.8696747 7.559021
2015-07-02-19 32 04.380	-0.8545227 2.0017853 6.8115845
2015-07-02-19 32 04.385	-0.8366699 2.1529388 6.102234
2015-07-02-19 32 04.391	-0.84262085 2.2850494 5.6130676
2015-07-02-19 32 04.395	-0.7628784 2.3302765 5.1131897
2015-07-02-19 32 04.400	-0.74264526 2.4469147 4.614502
2015-07-02-19 32 04.405	-0.74264526 2.5028534 4.434784
2015-07-02-19 32 04.410	-0.715271 2.5302277 4.3859863
2015-07-02-19 32 04.416	-0.5903015 2.5397491 4.4633484
2015-07-02-19 32 04.420	-0.6176758 2.449295 4.594269
2015-07-02-19 32 04.425	-0.44628906 2.4469147 4.7716064
2015-07-02-19 32 04.430	-0.29156494 2.4409637 5.0870056
2015-07-02-19 32 04.436	0.12976074 2.295761 5.390503
2015-07-02-19 32 04.440	0.31661987 2.2969513 5.5618896
2015-07-02-19 32 04.445	0.3392334 2.2207794 5.872528
2015-07-02-19 32 04.451	0.4546814 2.127945 6.115326
2015-07-02-19 32 04.456	0.68200684 1.9756012 6.262909
2015-07-02-19 32 04.460	0.8510132 1.9065704 6.2486267
2015-07-02-19 32 04.465	0.99502563 1.7542267 6.3640747
2015-07-02-19 32 04.471	1.1080933 1.7649384 6.4319153
2015-07-02-19 32 04.476	1.1890259 1.8065948 6.3295593
2015-07-02-19 32 04.481	1.1925964 1.7518463 6.300995
2015-07-02-19 32 04.486	1.3199463 1.7387543 6.4342957
2015-07-02-19 32 04.493	1.4056396 1.6018829 6.505707
2015-07-02-19 32 04.497	1.3818359 1.6268768 6.737793
2015-07-02-19 32 04.501	1.3818359 1.6268768 6.737793
2015-07-02-19 32 04.506	1.3187561 1.5792694 7.027008
2015-07-02-19 32 04.511	1.1461792 1.6221161 7.313843
2015-07-02-19 32 04.516	0.9724121 1.6328278 7.462616
