2015-07-04-23 10 12.669	-1.2008667 1.7054291 7.3233643
2015-07-04-23 10 12.675	-1.0663757 1.8375397 6.6949463
2015-07-04-23 10 12.679	-0.90689087 1.9446564 6.2212524
2015-07-04-23 10 12.685	-0.779541 2.0589142 5.729706
2015-07-04-23 10 12.690	-0.66171265 2.114853 5.3250427
2015-07-04-23 10 12.694	-0.48913574 2.1422272 4.9179993
2015-07-04-23 10 12.699	-0.34274292 2.2612457 4.562134
2015-07-04-23 10 12.705	-0.2951355 2.282669 4.3752747
2015-07-04-23 10 12.710	-0.19158936 2.294571 4.262207
2015-07-04-23 10 12.716	-0.10708618 2.3171844 4.2086487
2015-07-04-23 10 12.720	-0.138031 2.3326569 4.2003174
2015-07-04-23 10 12.725	-0.14279175 2.2874298 4.415741
2015-07-04-23 10 12.731	-0.06304932 2.301712 4.519287
2015-07-04-23 10 12.735	-0.05709839 2.1957855 4.851349
2015-07-04-23 10 12.740	-0.15707397 2.1945953 5.056061
2015-07-04-23 10 12.745	-0.19992065 2.148178 5.3547974
2015-07-04-23 10 12.750	-0.25942993 2.070816 5.686859
2015-07-04-23 10 12.755	-0.19277954 2.0541534 5.898712
2015-07-04-23 10 12.761	-0.1630249 2.0850983 6.287903
2015-07-04-23 10 12.766	-0.1308899 2.0089264 6.500946
2015-07-04-23 10 12.771	-0.103515625 1.9351349 6.6973267
2015-07-04-23 10 12.775	-0.0642395 1.9137115 7.046051
2015-07-04-23 10 12.780	-0.001159668 1.8220673 7.256714
2015-07-04-23 10 12.786	0.10357666 1.8327789 7.4780884
2015-07-04-23 10 12.791	0.057159424 1.7232819 7.5364075
2015-07-04-23 10 12.795	0.08572388 1.7149506 7.55307
2015-07-04-23 10 12.800	0.22021484 1.6625824 7.7601624
2015-07-04-23 10 12.806	0.18807983 1.6649628 7.9136963
2015-07-04-23 10 12.811	0.12857056 1.6447296 8.008911
2015-07-04-23 10 12.815	0.17141724 1.6233063 8.150543
2015-07-04-23 10 12.820	0.104766846 1.6292572 8.111267
2015-07-04-23 10 12.825	0.0262146 1.64711 7.955353
2015-07-04-23 10 12.832	-0.03567505 1.7137604 8.007721
2015-07-04-23 10 12.836	-0.008300781 1.7399445 7.8768005
2015-07-04-23 10 12.840	-0.09637451 1.7673187 7.7803955
2015-07-04-23 10 12.846	-0.1296997 1.83992 8.00177
2015-07-04-23 10 12.851	-0.20944214 1.9006195 8.180298
2015-07-04-23 10 12.856	-0.1713562 2.0339203 8.351685
2015-07-04-23 10 12.861	-0.058288574 2.0434418 8.593292
2015-07-04-23 10 12.868	0.051208496 2.0041656 8.677795
2015-07-04-23 10 12.872	0.06549072 2.0410614 8.744446
2015-07-04-23 10 12.875	0.05596924 2.0220184 8.874176
2015-07-04-23 10 12.881	0.0345459 2.0029755 9.021759
2015-07-04-23 10 12.886	-0.03805542 1.9398956 9.362152
2015-07-04-23 10 12.891	-0.15945435 1.9303741 9.738251
2015-07-04-23 10 12.896	-0.24038696 1.9410858 10.303589
2015-07-04-23 10 12.901	-0.29632568 1.9387054 10.742767
2015-07-04-23 10 12.906	-0.32489014 1.8946686 11.33786
2015-07-04-23 10 12.912	-0.27252197 1.9636993 11.951996
2015-07-04-23 10 12.917	-0.34988403 1.8375397 12.5399475
2015-07-04-23 10 12.921	-0.3927307 1.7363739 13.129089
2015-07-04-23 10 12.926	-0.44985962 1.7256622 13.576599
2015-07-04-23 10 12.932	-0.44747925 1.7720795 13.7777405
2015-07-04-23 10 12.936	-0.33084106 1.9351349 13.826538
2015-07-04-23 10 12.941	-0.253479 2.0529633 13.690857
2015-07-04-23 10 12.946	-0.069000244 2.1934052 13.239777
2015-07-04-23 10 12.952	0.09881592 2.141037 12.899384
2015-07-04-23 10 12.956	0.2321167 2.1374664 12.547089
2015-07-04-23 10 12.961	0.35232544 2.0041656 12.331665
2015-07-04-23 10 12.967	0.34994507 1.9648895 12.226929
2015-07-04-23 10 12.972	0.44277954 2.0136871 12.103149
2015-07-04-23 10 12.976	0.36541748 2.0779572 11.956757
2015-07-04-23 10 12.982	0.24639893 2.0910492 11.586609
2015-07-04-23 10 12.987	0.020263672 2.1243744 11.247406
2015-07-04-23 10 12.992	-0.1880188 2.1184235 11.042694
2015-07-04-23 10 12.996	-0.2939453 2.1077118 10.8784485
2015-07-04-23 10 13.002	-0.4593811 2.1719818 10.766571
2015-07-04-23 10 13.007	-0.40820313 2.1815033 10.689209
2015-07-04-23 10 13.012	-0.42248535 2.0553436 10.682068
2015-07-04-23 10 13.018	-0.32369995 1.7899323 10.728485
2015-07-04-23 10 13.022	-0.16897583 1.4769135 11.024841
2015-07-04-23 10 13.027	-0.0023498535 1.230545 11.542572
2015-07-04-23 10 13.032	0.06906128 1.0305939 12.110291
2015-07-04-23 10 13.037	0.20117188 0.73542786 12.763702
2015-07-04-23 10 13.042	0.23449707 0.50572205 13.19812
2015-07-04-23 10 13.047	0.2237854 0.4033661 13.567078
2015-07-04-23 10 13.053	0.37017822 0.44621277 14.063385
2015-07-04-23 10 13.057	0.34875488 0.30815125 14.272858
2015-07-04-23 10 13.062	0.30352783 0.28434753 14.4002075
2015-07-04-23 10 13.068	0.34875488 0.24150085 14.620392
2015-07-04-23 10 13.072	0.19760132 0.21531677 14.851288
2015-07-04-23 10 13.077	0.020263672 0.261734 14.959595
2015-07-04-23 10 13.082	-0.08328247 0.28434753 14.986969
2015-07-04-23 10 13.087	-0.336792 0.31529236 14.627533
2015-07-04-23 10 13.093	-0.53079224 0.3200531 14.027679
2015-07-04-23 10 13.097	-0.64624023 0.3521881 13.257629
2015-07-04-23 10 13.102	-0.64385986 0.44740295 12.305481
2015-07-04-23 10 13.107	-0.5926819 0.5330963 11.474731
2015-07-04-23 10 13.113	-0.47842407 0.640213 10.598755
2015-07-04-23 10 13.117	-0.35821533 0.71162415 9.933441
2015-07-04-23 10 13.126	-0.34274292 0.76875305 9.390717
2015-07-04-23 10 13.128	-0.29156494 0.8532562 8.70874
2015-07-04-23 10 13.133	-0.23919678 1.0079803 8.189819
2015-07-04-23 10 13.137	-0.35107422 1.1543732 7.609009
2015-07-04-23 10 13.142	-0.35107422 1.1972198 7.180542
2015-07-04-23 10 13.148	-0.42248535 1.3412323 6.6759033
2015-07-04-23 10 13.153	-0.5331726 1.4507294 6.236725
2015-07-04-23 10 13.158	-0.5938721 1.5042877 5.9332275
2015-07-04-23 10 13.163	-0.6676636 1.5066681 5.5880737
2015-07-04-23 10 13.170	-0.69384766 1.7328033 5.254822
2015-07-04-23 10 13.174	-0.69384766 1.7328033 5.254822
2015-07-04-23 10 13.178	-0.7628784 1.7804108 5.135803
2015-07-04-23 10 13.183	-0.80929565 1.7970734 5.2262573
2015-07-04-23 10 13.188	-0.8152466 1.8232574 5.365509
2015-07-04-23 10 13.193	-0.8473816 1.878006 5.5726013
2015-07-04-23 10 13.198	-0.84381104 1.9815521 5.6392517
2015-07-04-23 10 13.203	-0.71170044 1.9827423 5.780884
2015-07-04-23 10 13.208	-0.5736389 1.9482269 5.9070435
2015-07-04-23 10 13.214	-0.4510498 1.9172821 5.94751
2015-07-04-23 10 13.218	-0.28799438 1.8791962 5.9510803
2015-07-04-23 10 13.223	-0.2284851 1.8863373 5.9451294
2015-07-04-23 10 13.228	-0.10470581 1.8696747 5.8832397
2015-07-04-23 10 13.234	-0.028533936 1.8613434 5.864197
2015-07-04-23 10 13.238	-0.029724121 1.8387299 6.0213013
2015-07-04-23 10 13.243	-0.030914307 1.7982635 6.097473
2015-07-04-23 10 13.248	-0.049957275 1.7649384 6.1843567
2015-07-04-23 10 13.254	-0.14041138 1.8030243 6.2926636
2015-07-04-23 10 13.258	-0.17849731 1.7982635 6.6080627
2015-07-04-23 10 13.263	-0.18920898 1.7958832 6.8508606
2015-07-04-23 10 13.269	-0.28204346 1.7780304 6.987732
2015-07-04-23 10 13.274	-0.2796631 1.7899323 7.16864
2015-07-04-23 10 13.278	-0.38796997 1.762558 7.3067017
2015-07-04-23 10 13.283	-0.55340576 1.7185211 7.4792786
2015-07-04-23 10 13.289	-0.70217896 1.7292328 7.5375977
2015-07-04-23 10 13.294	-0.779541 1.6768646 7.763733
2015-07-04-23 10 13.298	-0.8461914 1.6316376 7.8827515
2015-07-04-23 10 13.304	-0.94854736 1.6352081 8.118408
2015-07-04-23 10 13.309	-0.9937744 1.6304474 8.223145
2015-07-04-23 10 13.314	-1.0282898 1.5411835 8.308838
2015-07-04-23 10 13.320	-1.0437622 1.5221405 8.533783
2015-07-04-23 10 13.324	-1.0437622 1.5221405 8.533783
2015-07-04-23 10 13.329	-1.1104126 1.4447784 8.880127
2015-07-04-23 10 13.334	-1.1104126 1.4447784 8.880127
2015-07-04-23 10 13.339	-1.2139587 1.3614655 9.1979065
2015-07-04-23 10 13.344	-1.3365479 1.2912445 9.353821
2015-07-04-23 10 13.349	-1.3817749 1.268631 9.60257
2015-07-04-23 10 13.354	-1.4317627 1.153183 9.794189
2015-07-04-23 10 13.359	-1.5115051 1.0520172 9.956055
2015-07-04-23 10 13.366	-1.5888672 0.9318085 10.1024475
2015-07-04-23 10 13.370	-1.6614685 0.8282623 10.348816
2015-07-04-23 10 13.376	-1.722168 0.81874084 10.618988
2015-07-04-23 10 13.379	-1.8423767 0.640213 10.853455
2015-07-04-23 10 13.387	-1.8947449 0.61402893 11.072449
2015-07-04-23 10 13.389	-1.8102417 0.53904724 11.405701
2015-07-04-23 10 13.395	-1.6686096 0.44859314 11.7187195
2015-07-04-23 10 13.399	-1.4948425 0.40812683 12.035309
2015-07-04-23 10 13.404	-1.0961304 0.40098572 12.228119
2015-07-04-23 10 13.410	-0.79977417 0.5200043 12.473297
2015-07-04-23 10 13.415	-0.71051025 0.46525574 12.315002
2015-07-04-23 10 13.419	-0.715271 0.34623718 11.963898
2015-07-04-23 10 13.424	-0.70336914 0.22840881 11.550903
2015-07-04-23 10 13.430	-0.7914429 0.34147644 11.246216
2015-07-04-23 10 13.435	-0.862854 0.4842987 11.231934
2015-07-04-23 10 13.440	-1.1104126 0.53785706 11.366425
2015-07-04-23 10 13.445	-1.4615173 0.53666687 11.533051
2015-07-04-23 10 13.450	-1.7816772 0.49977112 11.730621
2015-07-04-23 10 13.455	-1.9935303 0.5188141 12.004364
2015-07-04-23 10 13.460	-1.9637756 0.5592804 12.410217
2015-07-04-23 10 13.465	-1.9078369 0.41407776 12.731567
2015-07-04-23 10 13.472	-1.8578491 0.4438324 13.304047
2015-07-04-23 10 13.476	-1.831665 0.25697327 13.482574
2015-07-04-23 10 13.480	-1.7102661 0.23078918 13.886047
2015-07-04-23 10 13.485	-1.5579224 0.2629242 14.397827
2015-07-04-23 10 13.490	-1.453186 0.14628601 14.872711
2015-07-04-23 10 13.495	-1.4139099 0.18913269 15.498749
2015-07-04-23 10 13.500	-1.4698486 0.1796112 16.01529
2015-07-04-23 10 13.505	-1.60672 0.12843323 16.292603
2015-07-04-23 10 13.510	-1.8126221 0.11772156 16.27237
2015-07-04-23 10 13.516	-2.0542297 0.20817566 16.112885
2015-07-04-23 10 13.520	-2.223236 0.31767273 15.564209
2015-07-04-23 10 13.525	-2.305359 0.37956238 15.232147
2015-07-04-23 10 13.531	-2.4005737 0.5426178 14.808441
2015-07-04-23 10 13.536	-2.50531 0.7140045 14.301422
2015-07-04-23 10 13.541	-2.6564636 0.8282623 13.71228
2015-07-04-23 10 13.545	-2.883789 0.99250793 13.039825
2015-07-04-23 10 13.551	-3.0099487 1.166275 12.199554
2015-07-04-23 10 13.556	-3.063507 1.3340912 11.435455
2015-07-04-23 10 13.560	-3.1634827 1.4471588 10.914154
2015-07-04-23 10 13.566	-3.1492004 1.6066437 10.430939
2015-07-04-23 10 13.571	-3.1706238 1.6423492 9.951294
2015-07-04-23 10 13.576	-3.1694336 1.7482758 9.552582
2015-07-04-23 10 13.581	-3.1099243 1.8018341 9.163391
2015-07-04-23 10 13.586	-3.0230408 1.9482269 8.974152
2015-07-04-23 10 13.591	-2.9528198 1.9172821 8.573059
2015-07-04-23 10 13.596	-2.844513 1.9815521 8.224335
2015-07-04-23 10 13.601	-2.69693 2.0553436 7.8196716
2015-07-04-23 10 13.606	-2.5933838 2.0743866 7.4864197
2015-07-04-23 10 13.611	-2.4624634 2.1196136 7.10318
2015-07-04-23 10 13.616	-2.3148804 2.1624603 6.71756
2015-07-04-23 10 13.622	-2.1304016 2.1719818 6.3319397
2015-07-04-23 10 13.626	-1.8876038 2.1910248 6.01297
2015-07-04-23 10 13.631	-1.7424011 2.2160187 5.729706
