2015-07-02-14 20 03.626	-1.9518738 0.34980774 10.874878
2015-07-02-14 20 03.633	-1.6614685 0.56404114 10.446411
2015-07-02-14 20 03.637	-1.4900818 0.7056732 9.960815
2015-07-02-14 20 03.642	-1.2008667 0.8223114 9.601379
2015-07-02-14 20 03.647	-1.0711365 1.0127411 9.234802
2015-07-02-14 20 03.652	-0.978302 1.1186676 8.825378
2015-07-02-14 20 03.657	-1.0128174 1.3257599 8.406433
2015-07-02-14 20 03.663	-0.9925842 1.4316864 7.912506
2015-07-02-14 20 03.667	-1.0032959 1.4959564 7.347168
2015-07-02-14 20 03.672	-0.93188477 1.6744843 6.9710693
2015-07-02-14 20 03.680	-0.86880493 1.6863861 6.698517
2015-07-02-14 20 03.683	-0.7950134 1.7161407 6.470001
2015-07-02-14 20 03.687	-0.664093 1.7232819 6.3509827
2015-07-02-14 20 03.692	-0.4998474 1.6947174 6.3771667
2015-07-02-14 20 03.697	-0.42962646 1.8351593 6.5759277
2015-07-02-14 20 03.703	-0.3356018 1.9577484 6.9472656
2015-07-02-14 20 03.709	-0.3034668 2.0041656 7.557831
2015-07-02-14 20 03.712	-0.10708618 2.0993805 8.187439
2015-07-02-14 20 03.717	0.20593262 2.1505585 8.83728
2015-07-02-14 20 03.723	0.35708618 2.127945 9.305023
2015-07-02-14 20 03.728	0.46658325 1.9946442 9.897736
2015-07-02-14 20 03.733	0.4058838 1.7363739 10.228607
2015-07-02-14 20 03.738	0.20593262 1.5197601 10.559479
2015-07-02-14 20 03.743	-0.07019043 1.2150726 10.872498
2015-07-02-14 20 03.748	-0.33917236 1.0151215 11.165283
2015-07-02-14 20 03.753	-0.6593323 0.76994324 11.52948
2015-07-02-14 20 03.759	-0.881897 0.55570984 11.805603
2015-07-02-14 20 03.763	-0.97473145 0.45692444 12.112671
2015-07-02-14 20 03.769	-1.1092224 0.41407776 12.231689
2015-07-02-14 20 03.773	-1.3032227 0.33909607 12.279297
2015-07-02-14 20 03.778	-1.5412598 0.4426422 11.994843
2015-07-02-14 20 03.783	-1.8745117 0.28315735 11.710388
2015-07-02-14 20 03.788	-2.1411133 0.17366028 11.0177
2015-07-02-14 20 03.793	-2.4624634 0.12486267 10.460693
2015-07-02-14 20 03.798	-2.6445618 0.28315735 9.908447
2015-07-02-14 20 03.803	-2.6862183 0.48191833 9.166962
2015-07-02-14 20 03.808	-2.6243286 0.78422546 8.531403
2015-07-02-14 20 03.813	-2.562439 1.0651093 7.9601135
2015-07-02-14 20 03.818	-2.3482056 1.2424469 7.5161743
2015-07-02-14 20 03.823	-1.9863892 1.480484 7.034149
2015-07-02-14 20 03.828	-1.6031494 1.7101898 6.8829956
2015-07-02-14 20 03.833	-1.2889404 1.9648895 6.8818054
2015-07-02-14 20 03.838	-0.997345 2.186264 6.733032
2015-07-02-14 20 03.844	-0.90808105 2.3874054 6.8127747
2015-07-02-14 20 03.848	-0.8854675 2.4504852 6.6390076
2015-07-02-14 20 03.853	-0.9199829 2.4314423 6.5604553
2015-07-02-14 20 03.861	-1.1354065 2.3314667 6.2545776
2015-07-02-14 20 03.864	-1.1354065 2.3314667 6.2545776
2015-07-02-14 20 03.868	-1.010437 2.4195404 6.3176575
2015-07-02-14 20 03.873	-0.8902283 2.449295 6.7032776
2015-07-02-14 20 03.879	-0.79977417 2.5040436 7.2210083
2015-07-02-14 20 03.884	-0.84976196 2.4243011 7.994629
2015-07-02-14 20 03.888	-0.8211975 2.3826447 8.595673
2015-07-02-14 20 03.894	-0.72003174 2.3945465 8.990814
