2015-06-23-15 09 55.089	-1.8768921 1.4602509 13.813446
2015-06-23-15 09 55.093	-1.3901062 1.762558 13.413544
2015-06-23-15 09 55.098	-0.85928345 2.082718 12.519714
2015-06-23-15 09 55.102	-0.44509888 2.2255402 11.515198
2015-06-23-15 09 55.107	-0.09161377 2.282669 10.464264
2015-06-23-15 09 55.115	0.58917236 2.173172 9.389526
2015-06-23-15 09 55.119	1.2854309 2.2088776 8.32431
2015-06-23-15 09 55.123	2.138794 2.5230865 7.3507385
2015-06-23-15 09 55.128	2.5386963 2.8111115 6.371216
2015-06-23-15 09 55.133	2.5625 2.905136 5.6130676
2015-06-23-15 09 55.138	2.5744019 3.0979462 5.0667725
2015-06-23-15 09 55.143	2.4898987 3.3193207 5.0667725
2015-06-23-15 09 55.151	2.2054443 3.31456 5.4512024
2015-06-23-15 09 55.153	1.7960205 3.4062042 6.230774
2015-06-23-15 09 55.159	1.4901428 3.2967072 7.0698547
2015-06-23-15 09 55.163	1.0557251 2.8622894 7.976776
2015-06-23-15 09 55.168	0.67962646 2.327896 8.855133
2015-06-23-15 09 55.173	0.3225708 1.7804108 9.852509
2015-06-23-15 09 55.179	0.0012207031 1.3209991 10.545197
2015-06-23-15 09 55.183	-0.2451477 1.0353546 11.573517
2015-06-23-15 09 55.188	-0.6260071 0.74494934 12.386414
2015-06-23-15 09 55.193	-0.99972534 0.54499817 13.207642
2015-06-23-15 09 55.199	-1.260376 0.27482605 13.865814
2015-06-23-15 09 55.203	-1.4508057 0.04750061 14.199066
2015-06-23-15 09 55.208	-1.5995789 -0.07627869 14.421631
2015-06-23-15 09 55.214	-1.7209778 -0.15602112 14.533508
2015-06-23-15 09 55.219	-1.7638245 -0.21910095 14.331177
2015-06-23-15 09 55.223	-1.7114563 -0.23338318 14.046722
2015-06-23-15 09 55.228	-1.4793701 -0.2559967 13.6944275
2015-06-23-15 09 55.234	-1.2199097 -0.29170227 13.255249
2015-06-23-15 09 55.239	-0.8152466 -0.25480652 12.952942
2015-06-23-15 09 55.243	-0.45343018 -0.2476654 12.49472
2015-06-23-15 09 55.250	-0.013061523 -0.16316223 12.029358
2015-06-23-15 09 55.254	0.34994507 -0.1084137 11.599701
2015-06-23-15 09 55.259	0.5951233 0.054641724 11.089111
2015-06-23-15 09 55.265	0.8510132 0.18080139 10.551147
2015-06-23-15 09 55.269	1.042633 0.33314514 9.972717
2015-06-23-15 09 55.274	1.1057129 0.47834778 9.231232
2015-06-23-15 09 55.280	1.0819092 0.57237244 8.418335
2015-06-23-15 09 55.284	0.92837524 0.7140045 7.3900146
2015-06-23-15 09 55.289	0.6343994 0.7092438 6.3974
2015-06-23-15 09 55.294	0.21188354 0.7628021 5.549988
2015-06-23-15 09 55.300	-0.18563843 0.8782501 5.1441345
2015-06-23-15 09 55.304	-0.53912354 0.95918274 5.0667725
2015-06-23-15 09 55.309	-0.8890381 0.94966125 5.3036194
2015-06-23-15 09 55.314	-1.1520691 0.97346497 5.8499146
2015-06-23-15 09 55.319	-1.2591858 0.9936981 6.59021
2015-06-23-15 09 55.324	-1.2270508 0.9722748 7.4281006
2015-06-23-15 09 55.331	-1.0568542 0.98179626 8.245758
2015-06-23-15 09 55.334	-0.8699951 0.95680237 8.858704
2015-06-23-15 09 55.339	-0.62838745 0.98298645 9.383575
2015-06-23-15 09 55.344	-0.27252197 0.9889374 9.501404
2015-06-23-15 09 55.349	-0.12136841 0.9365692 9.825134
2015-06-23-15 09 55.354	0.009552002 0.9377594 9.759674
2015-06-23-15 09 55.360	0.15594482 1.0008392 9.672791
2015-06-23-15 09 55.364	0.21426392 1.0496368 9.239563
2015-06-23-15 09 55.369	0.083343506 1.0877228 8.824188
2015-06-23-15 09 55.374	-0.10470581 1.2198334 8.434998
2015-06-23-15 09 55.380	-0.33798218 1.2971954 8.108887
2015-06-23-15 09 55.384	-0.63552856 1.4626312 7.8303833
2015-06-23-15 09 55.389	-0.94854736 1.531662 7.5685425
2015-06-23-15 09 55.394	-1.2270508 1.6816254 7.385254
2015-06-23-15 09 55.400	-1.4424744 1.813736 7.326935
2015-06-23-15 09 55.404	-1.5626831 1.923233 7.278137
2015-06-23-15 09 55.409	-1.6126709 1.9827423 7.2210083
2015-06-23-15 09 55.417	-1.2401428 2.250534 7.7875366
2015-06-23-15 09 55.420	-1.2401428 2.250534 7.7875366
2015-06-23-15 09 55.424	-1.1461182 2.282669 7.9851074
2015-06-23-15 09 55.429	-1.080658 2.2529144 7.892273
2015-06-23-15 09 55.435	-0.9806824 2.3755035 7.9529724
2015-06-23-15 09 55.440	-0.94973755 2.4576263 7.9291687
2015-06-23-15 09 55.444	-0.98187256 2.4921417 7.835144
2015-06-23-15 09 55.449	-1.0949402 2.4278717 7.9993896
2015-06-23-15 09 55.455	-1.1461182 2.4159698 8.4219055
2015-06-23-15 09 55.461	-1.1925354 2.4159698 8.96582
2015-06-23-15 09 55.465	-1.4996033 2.2041168 9.399048
2015-06-23-15 09 55.470	-1.7316895 2.0101166 9.847748
2015-06-23-15 09 55.475	-1.7757263 1.8292084 10.257172
2015-06-23-15 09 55.480	-1.9006958 1.595932 10.69516
2015-06-23-15 09 55.485	-2.0125732 1.2983856 11.153381
2015-06-23-15 09 55.490	-1.9518738 1.0853424 11.793701
2015-06-23-15 09 55.495	-1.8542786 0.8794403 12.442352
2015-06-23-15 09 55.500	-1.6317139 0.71995544 13.173126
2015-06-23-15 09 55.505	-1.3555908 0.6414032 13.890808
2015-06-23-15 09 55.510	-1.1925354 0.6164093 14.406158
2015-06-23-15 09 55.515	-0.9283142 0.71876526 14.80249
2015-06-23-15 09 55.520	-0.85095215 0.8282623 14.6822815
2015-06-23-15 09 55.525	-0.9437866 0.8961029 14.268097
2015-06-23-15 09 55.530	-1.0663757 0.9115753 13.697998
2015-06-23-15 09 55.535	-1.1663513 0.8449249 13.058868
2015-06-23-15 09 55.541	-1.3782043 0.9365692 12.611359
2015-06-23-15 09 55.545	-1.5198364 0.91871643 12.210266
2015-06-23-15 09 55.550	-1.7304993 0.9377594 11.963898
2015-06-23-15 09 55.555	-1.7709656 1.024643 11.869873
2015-06-23-15 09 55.561	-1.8852234 1.1103363 11.838928
2015-06-23-15 09 55.567	-1.9268799 0.99250793 12.454254
2015-06-23-15 09 55.570	-1.9268799 0.99250793 12.454254
2015-06-23-15 09 55.576	-1.8459473 0.8151703 12.861298
2015-06-23-15 09 55.581	-1.7126465 0.6187897 13.349274
2015-06-23-15 09 55.585	-1.6424255 0.5188141 13.676575
2015-06-23-15 09 55.590	-1.5591125 0.47239685 13.813446
2015-06-23-15 09 55.596	-1.6055298 0.40574646 13.808685
2015-06-23-15 09 55.601	-1.8709412 0.31648254 13.728943
2015-06-23-15 09 55.606	-2.094696 0.30577087 13.565887
2015-06-23-15 09 55.611	-2.517212 0.37123108 13.281433
2015-06-23-15 09 55.616	-3.005188 0.5402374 12.632782
2015-06-23-15 09 55.621	-3.005188 0.5402374 12.632782
2015-06-23-15 09 55.626	-3.409851 0.51286316 12.124573
2015-06-23-15 09 55.631	-3.557434 0.4854889 11.636597
2015-06-23-15 09 55.636	-3.5276794 0.6009369 11.212891
2015-06-23-15 09 55.641	-3.5276794 0.7247162 10.580902
2015-06-23-15 09 55.646	-3.4277039 0.8056488 10.034607
2015-06-23-15 09 55.651	-3.261078 0.7473297 9.524017
2015-06-23-15 09 55.656	-3.044464 0.7151947 9.334778
2015-06-23-15 09 55.662	-2.7671509 0.83540344 9.141968
2015-06-23-15 09 55.666	-2.4743652 0.8627777 8.971771
2015-06-23-15 09 55.671	-2.2827454 0.8461151 8.944397
2015-06-23-15 09 55.677	-1.9078369 1.1079559 8.890839
2015-06-23-15 09 55.682	-1.9078369 1.1079559 8.890839
2015-06-23-15 09 55.686	-1.6638489 1.1674652 8.939636
2015-06-23-15 09 55.692	-1.472229 1.2281647 9.049133
2015-06-23-15 09 55.697	-1.3044128 1.3221893 9.225281
2015-06-23-15 09 55.702	-1.0437622 1.3221893 9.112213
2015-06-23-15 09 55.707	-0.83547974 1.3852692 8.839661
2015-06-23-15 09 55.712	-0.71765137 1.51857 8.343353
2015-06-23-15 09 55.719	-0.66290283 1.5554657 7.5375977
2015-06-23-15 09 55.723	-0.60220337 1.6459198 6.725891
2015-06-23-15 09 55.727	-0.5581665 1.6649628 5.9891663
2015-06-23-15 09 55.732	-0.44747925 1.7280426 5.3286133
2015-06-23-15 09 55.737	-0.39868164 1.749466 4.8692017
2015-06-23-15 09 55.742	-0.30584717 1.8327789 4.3348083
2015-06-23-15 09 55.747	-0.036865234 1.8875275 4.036072
2015-06-23-15 09 55.752	0.24996948 1.9684601 3.7968445
2015-06-23-15 09 55.757	0.5308533 2.0243988 3.7575684
2015-06-23-15 09 55.763	0.87719727 2.199356 3.6230774
2015-06-23-15 09 55.767	1.0771484 2.28862 3.7670898
2015-06-23-15 09 55.772	1.15094 2.2195892 3.518341
2015-06-23-15 09 55.777	1.131897 2.102951 3.3909912
2015-06-23-15 09 55.783	1.1366577 2.0815277 3.414795
2015-06-23-15 09 55.787	1.0569153 2.121994 3.8230286
2015-06-23-15 09 55.793	0.8272095 2.2017365 4.3110046
2015-06-23-15 09 55.797	0.4284973 2.28862 4.827545
2015-06-23-15 09 55.803	0.07977295 2.377884 5.50119
2015-06-23-15 09 55.807	-0.2796631 2.4457245 6.064148
2015-06-23-15 09 55.812	-0.5426941 2.4195404 6.5045166
2015-06-23-15 09 55.818	-0.51174927 2.411209 7.0377197
2015-06-23-15 09 55.823	-0.53793335 2.3374176 7.576874
2015-06-23-15 09 55.827	-0.52246094 2.314804 8.123169
2015-06-23-15 09 55.832	-0.48199463 2.28862 8.557587
2015-06-23-15 09 55.838	-0.22015381 2.2422028 9.0312805
2015-06-23-15 09 55.843	-0.06661987 2.301712 9.41095
2015-06-23-15 09 55.848	0.2071228 2.2838593 9.891785
2015-06-23-15 09 55.853	0.4058838 2.28862 10.316681
2015-06-23-15 09 55.858	0.54751587 2.2160187 10.56781
2015-06-23-15 09 55.863	0.6950989 2.218399 10.767761
2015-06-23-15 09 55.869	0.6617737 2.28862 10.661835
2015-06-23-15 09 55.873	0.57250977 2.3374176 10.457123
2015-06-23-15 09 55.878	0.36065674 2.493332 10.090546
2015-06-23-15 09 55.883	0.16427612 2.6551971 9.657318
2015-06-23-15 09 55.888	-0.3022766 2.6516266 9.34668
2015-06-23-15 09 55.893	-0.6474304 2.6432953 8.946777
2015-06-23-15 09 55.898	-0.95687866 2.7706451 8.732544
2015-06-23-15 09 55.903	-1.4757996 2.7432709 8.414764
2015-06-23-15 09 55.908	-1.9744873 2.763504 8.271942
2015-06-23-15 09 55.914	-2.402954 2.6837616 8.477844
2015-06-23-15 09 55.919	-2.5791016 2.6325836 9.053894
2015-06-23-15 09 55.924	-2.6159973 2.5409393 9.895355
2015-06-23-15 09 55.928	-2.350586 2.205307 10.751099
2015-06-23-15 09 55.933	-2.0708923 1.8899078 11.835358
2015-06-23-15 09 55.938	-1.7554932 1.5923615 12.94342
2015-06-23-15 09 55.944	-1.3186951 1.3162384 13.740845
2015-06-23-15 09 55.948	-0.7247925 1.121048 14.859619
2015-06-23-15 09 55.953	-0.058288574 1.0948639 15.711792
2015-06-23-15 09 55.959	0.51776123 1.0710602 16.097412
2015-06-23-15 09 55.964	0.80578613 0.903244 16.030762
2015-06-23-15 09 55.968	0.9902649 0.6902008 15.389252
2015-06-23-15 09 55.973	0.9878845 0.7092438 14.468048
2015-06-23-15 09 55.979	0.81173706 0.8782501 13.827728
2015-06-23-15 09 55.984	0.7189026 1.2674408 13.237396
2015-06-23-15 09 55.989	0.33685303 1.3769379 12.841064
2015-06-23-15 09 55.994	-0.08566284 1.5566559 12.337616
2015-06-23-15 09 55.999	-0.24157715 1.8363495 11.997223
2015-06-23-15 09 56.004	-0.28442383 2.1077118 11.762756
2015-06-23-15 09 56.009	-0.4177246 2.2993317 11.533051
2015-06-23-15 09 56.014	-0.47247314 2.2005463 11.497345
2015-06-23-15 09 56.021	-0.2713318 2.025589 11.59613
2015-06-23-15 09 56.025	-0.019012451 1.9517975 11.885345
2015-06-23-15 09 56.029	0.08691406 1.8506317 12.23526
2015-06-23-15 09 56.034	0.104766846 1.8434906 12.522095
2015-06-23-15 09 56.039	0.0012207031 1.7078094 12.68277
2015-06-23-15 09 56.044	-0.023773193 1.6137848 12.793457
2015-06-23-15 09 56.049	0.023834229 1.3876495 12.848206
2015-06-23-15 09 56.054	0.05596924 1.2388763 12.991028
2015-06-23-15 09 56.060	0.10595703 1.0329742 12.94342
2015-06-23-15 09 56.069	0.15951538 0.9889374 12.973175
2015-06-23-15 09 56.072	0.19760132 0.9615631 12.864868
2015-06-23-15 09 56.074	0.14642334 0.85206604 12.532806
2015-06-23-15 09 56.079	0.09286499 0.82588196 12.116241
2015-06-23-15 09 56.085	-0.008300781 0.7151947 11.825836
2015-06-23-15 09 56.089	-0.15945435 0.6973419 11.39975
2015-06-23-15 09 56.094	-0.13208008 0.7056732 11.021271
2015-06-23-15 09 56.100	-0.06185913 0.80088806 10.76181
2015-06-23-15 09 56.105	0.032165527 0.94847107 10.457123
2015-06-23-15 09 56.110	-0.028533936 1.0341644 10.167908
2015-06-23-15 09 56.115	0.061920166 1.147232 9.708496
2015-06-23-15 09 56.120	0.1987915 1.249588 9.1657715
2015-06-23-15 09 56.125	0.2821045 1.3626556 8.714691
2015-06-23-15 09 56.130	0.3642273 1.5102386 8.100555
2015-06-23-15 09 56.135	0.29638672 1.448349 7.3328857
2015-06-23-15 09 56.140	0.011932373 1.351944 6.571167
2015-06-23-15 09 56.145	-0.17254639 1.3697968 6.01297
2015-06-23-15 09 56.150	-0.2546692 1.4590607 5.878479
2015-06-23-15 09 56.155	-0.38201904 1.5709381 5.82016
2015-06-23-15 09 56.160	-0.285614 1.6256866 6.0153503
2015-06-23-15 09 56.165	-0.17492676 1.6649628 6.281952
2015-06-23-15 09 56.171	-0.08804321 1.7399445 6.616394
2015-06-23-15 09 56.175	0.07739258 1.7209015 6.7270813
2015-06-23-15 09 56.180	0.16189575 1.6197357 6.8234863
2015-06-23-15 09 56.186	0.31185913 1.5911713 7.0365295
2015-06-23-15 09 56.190	0.45111084 1.5161896 7.110321
2015-06-23-15 09 56.195	0.45825195 1.4781036 7.2948
2015-06-23-15 09 56.200	0.6117859 1.3924103 7.4602356
2015-06-23-15 09 56.206	0.6950989 1.3567047 7.719696
2015-06-23-15 09 56.210	0.60583496 1.2948151 7.9339294
2015-06-23-15 09 56.216	0.45706177 1.2222137 8.102936
2015-06-23-15 09 56.221	0.28329468 1.2983856 8.06723
2015-06-23-15 09 56.226	0.17260742 1.3543243 8.044617
2015-06-23-15 09 56.230	-0.049957275 1.3733673 7.904175
2015-06-23-15 09 56.235	-0.32131958 1.4043121 7.74588
2015-06-23-15 09 56.241	-0.5831604 1.3733673 7.662567
2015-06-23-15 09 56.246	-0.8699951 1.499527 7.5804443
2015-06-23-15 09 56.250	-1.1342163 1.5530853 7.342407
2015-06-23-15 09 56.255	-1.3663025 1.5816498 7.393585
2015-06-23-15 09 56.261	-1.4924622 1.5745087 7.429291
2015-06-23-15 09 56.266	-1.4984131 1.5780792 7.501892
2015-06-23-15 09 56.271	-1.4948425 1.5423737 7.564972
2015-06-23-15 09 56.276	-1.3686829 1.531662 7.6209106
2015-06-23-15 09 56.281	-1.254425 1.461441 7.6578064
2015-06-23-15 09 56.286	-1.196106 1.5292816 7.649475
2015-06-23-15 09 56.291	-1.0877991 1.4316864 7.6256714
2015-06-23-15 09 56.296	-0.96640015 1.365036 7.4780884
2015-06-23-15 09 56.301	-0.9390259 1.3448029 7.3519287
2015-06-23-15 09 56.306	-0.8783264 1.2650604 7.288849
2015-06-23-15 09 56.311	-0.8890381 1.1127167 7.1257935
2015-06-23-15 09 56.316	-0.90689087 0.9210968 7.213867
2015-06-23-15 09 56.324	-1.1425476 0.79255676 7.8648987
2015-06-23-15 09 56.327	-1.2877502 0.68544006 8.2743225
2015-06-23-15 09 56.331	-1.2877502 0.68544006 8.2743225
2015-06-23-15 09 56.336	-1.4067688 0.49858093 8.725403
2015-06-23-15 09 56.342	-1.54245 0.36408997 9.189575
2015-06-23-15 09 56.347	-1.6400452 0.11534119 9.620422
2015-06-23-15 09 56.351	-1.7745361 -0.063186646 10.173859
2015-06-23-15 09 56.356	-1.7769165 -0.114364624 10.778473
2015-06-23-15 09 56.362	-1.7376404 -0.22029114 11.08197
2015-06-23-15 09 56.367	-1.7602539 -0.42738342 11.7187195
2015-06-23-15 09 56.371	-1.6210022 -0.5011749 12.533997
2015-06-23-15 09 56.376	-1.324646 -0.37739563 13.476624
2015-06-23-15 09 56.382	-1.1270752 -0.039382935 15.011963
2015-06-23-15 09 56.387	-1.1270752 -0.039382935 15.011963
2015-06-23-15 09 56.392	-1.0639954 0.09510803 15.24762
2015-06-23-15 09 56.396	-1.0032959 0.25102234 14.948883
2015-06-23-15 09 56.402	-0.9604492 0.44978333 13.140991
2015-06-23-15 09 56.407	-0.8378601 0.47477722 12.398315
2015-06-23-15 09 56.412	-0.64505005 0.5914154 11.857971
2015-06-23-15 09 56.417	-0.7735901 0.73542786 11.767517
2015-06-23-15 09 56.422	-1.0711365 0.8782501 11.690155
2015-06-23-15 09 56.427	-1.3532104 1.0746307 11.863922
2015-06-23-15 09 56.432	-1.5412598 1.1222382 11.942474
2015-06-23-15 09 56.437	-1.7090759 0.88301086 12.23288
2015-06-23-15 09 56.442	-1.8757019 0.66282654 12.642303
2015-06-23-15 09 56.447	-2.0375671 0.40693665 12.93985
2015-06-23-15 09 56.452	-2.3946228 0.33909607 13.338562
2015-06-23-15 09 56.457	-2.7588196 0.2545929 13.70752
2015-06-23-15 09 56.462	-3.1634827 0.11534119 14.078857
2015-06-23-15 09 56.468	-3.4681702 0.17723083 14.308563
2015-06-23-15 09 56.473	-3.7312012 0.18556213 14.633484
2015-06-23-15 09 56.477	-3.78714 0.2046051 14.873901
