2015-06-29-19 03 15.729	1.9864502 3.013443 13.951508
2015-06-29-19 03 15.736	2.0257263 2.731369 13.872955
2015-06-29-19 03 15.742	2.1173706 2.423111 13.769409
2015-06-29-19 03 15.746	2.1018982 2.167221 13.407593
2015-06-29-19 03 15.754	2.093567 1.8065948 13.088623
2015-06-29-19 03 15.756	1.9924011 1.512619 12.68515
2015-06-29-19 03 15.762	1.9459839 1.2210236 12.304291
2015-06-29-19 03 15.766	1.953125 1.0353546 12.0781555
2015-06-29-19 03 15.771	1.9447937 1.0163116 11.957947
2015-06-29-19 03 15.777	2.0531006 1.0270233 12.017456
2015-06-29-19 03 15.782	1.9840698 1.0056 12.138855
2015-06-29-19 03 15.786	2.010254 0.922287 12.323334
2015-06-29-19 03 15.792	1.9757385 0.7818451 12.485199
2015-06-29-19 03 15.797	1.8436279 0.627121 12.528046
2015-06-29-19 03 15.802	1.8864746 0.48786926 12.435211
2015-06-29-19 03 15.807	1.8876648 0.3355255 12.30072
2015-06-29-19 03 15.812	1.9816895 0.21888733 12.0138855
2015-06-29-19 03 15.817	2.0697632 0.17008972 11.843689
2015-06-29-19 03 15.822	2.164978 0.03678894 11.59256
2015-06-29-19 03 15.827	2.2268677 -0.056045532 11.225983
2015-06-29-19 03 15.832	2.2506714 -0.16911316 10.922485
2015-06-29-19 03 15.837	2.1804504 -0.2893219 10.69873
2015-06-29-19 03 15.842	2.126892 -0.31193542 10.419037
2015-06-29-19 03 15.848	2.1233215 -0.36668396 10.189331
2015-06-29-19 03 15.852	2.0126343 -0.31788635 9.850128
2015-06-29-19 03 15.858	1.9840698 -0.23338318 9.677551
2015-06-29-19 03 15.862	1.9031372 -0.10722351 9.513306
2015-06-29-19 03 15.867	1.7127075 0.001083374 9.339539
2015-06-29-19 03 15.872	1.593689 0.07130432 9.205048
2015-06-29-19 03 15.877	1.4794312 0.19984436 9.069366
2015-06-29-19 03 15.882	1.3520813 0.31886292 8.919403
2015-06-29-19 03 15.887	1.2140198 0.45573425 8.755157
2015-06-29-19 03 15.893	1.0509644 0.61997986 8.45166
2015-06-29-19 03 15.898	0.86886597 0.7461395 8.275513
2015-06-29-19 03 15.903	0.7569885 0.88301086 8.108887
2015-06-29-19 03 15.909	0.5701294 1.050827 7.9375
2015-06-29-19 03 15.912	0.503479 1.1781769 7.7030334
