2015-06-25-09 59 40.203	-1.7197876 3.7108917 10.76181
2015-06-25-09 59 40.209	-2.05661 3.9346466 10.546387
2015-06-25-09 59 40.213	-2.4945984 4.0036774 10.235748
2015-06-25-09 59 40.218	-2.6600342 3.4847565 9.597809
2015-06-25-09 59 40.223	-2.5326843 3.0634308 9.421661
2015-06-25-09 59 40.229	-2.126831 2.5611725 9.264557
2015-06-25-09 59 40.234	-1.6995544 2.167221 9.260986
2015-06-25-09 59 40.239	-1.2008667 1.9184723 9.651367
2015-06-25-09 59 40.244	-0.6593323 1.6363983 10.314301
2015-06-25-09 59 40.249	-0.25109863 1.287674 11.123627
2015-06-25-09 59 40.254	-0.15231323 0.9710846 12.018646
2015-06-25-09 59 40.260	-0.25109863 0.7378082 13.082672
2015-06-25-09 59 40.264	-0.54626465 0.34861755 14.124084
2015-06-25-09 59 40.269	-1.0080566 -0.063186646 14.909607
2015-06-25-09 59 40.275	-1.5031738 -0.33335876 15.235718
2015-06-25-09 59 40.281	-1.869751 -0.5678253 15.220245
2015-06-25-09 59 40.285	-2.286316 -0.73683167 14.934601
2015-06-25-09 59 40.290	-2.5933838 -0.8332367 14.471619
2015-06-25-09 59 40.295	-2.7135925 -0.9165497 13.819397
2015-06-25-09 59 40.299	-2.63385 -0.82014465 13.176697
2015-06-25-09 59 40.304	-2.550537 -0.7832489 12.582794
2015-06-25-09 59 40.311	-2.3993835 -0.5523529 12.090057
2015-06-25-09 59 40.314	-2.261322 -0.44880676 11.619934
2015-06-25-09 59 40.319	-2.0578003 -0.3297882 11.318817
2015-06-25-09 59 40.325	-1.7983398 -0.25361633 11.103394
2015-06-25-09 59 40.330	-1.632904 -0.1905365 10.9427185
2015-06-25-09 59 40.334	-1.4603271 -0.10127258 10.922485
2015-06-25-09 59 40.340	-1.2663269 0.016555786 10.752289
2015-06-25-09 59 40.345	-1.0259094 0.070114136 10.553528
2015-06-25-09 59 40.350	-0.8140564 0.17842102 10.277405
2015-06-25-09 59 40.357	-0.56173706 0.2962494 9.963196
2015-06-25-09 59 40.360	-0.39630127 0.345047 9.629944
2015-06-25-09 59 40.365	-0.13565063 0.44145203 9.269318
2015-06-25-09 59 40.371	0.12619019 0.60331726 8.994385
2015-06-25-09 59 40.375	0.471344 0.7628021 8.737305
2015-06-25-09 59 40.380	0.7522278 0.7830353 8.38382
2015-06-25-09 59 40.387	0.84506226 0.87586975 8.033905
2015-06-25-09 59 40.391	1.0093079 0.95085144 7.8708496
2015-06-25-09 59 40.396	1.1080933 0.9532318 7.5316467
2015-06-25-09 59 40.400	1.080719 0.9127655 7.437622
2015-06-25-09 59 40.405	1.1188049 0.9234772 7.2424316
2015-06-25-09 59 40.411	1.048584 0.838974 7.3126526
2015-06-25-09 59 40.416	1.0271606 0.85206604 7.42334
2015-06-25-09 59 40.421	1.0473938 0.8734894 7.514984
